0x12787F68, 37377930679113480, 168944729, 168944739, 10, 1920x1080 
0x12787F68, 37377930684450080, 168945258, 168945268, 10, 1920x1080 
0x12787F68, 37377930689797592, 168945773, 168945782, 9, 1920x1080 
0x12787F68, 37377930695135680, 168946311, 168946323, 12, 1920x1080 
0x12787F68, 37377930700484280, 168946860, 168946871, 11, 1920x1080 
0x12787F68, 37377930705825472, 168947373, 168947383, 10, 1920x1080 
0x12787F68, 37377930711168120, 168947939, 168947947, 8, 1920x1080 
0x12787F68, 37377930716506448, 168948447, 168948455, 8, 1920x1080 
0x12787F68, 37377930721840168, 168948994, 168949004, 10, 1920x1080 
0x12787F68, 37377930727179344, 168949548, 168949559, 11, 1920x1080 
0x12787F68, 37377930732521984, 168950050, 168950059, 9, 1920x1080 
0x12787F68, 37377930737863368, 168950593, 168950604, 11, 1920x1080 
0x12787F68, 37377930743208456, 168951118, 168951129, 11, 1920x1080 
0x12787F68, 37377930748552736, 168951669, 168951680, 11, 1920x1080 
0x12787F68, 37377930753889912, 168952204, 168952215, 11, 1920x1080 
0x12787F68, 37377930759223728, 168952728, 168952738, 10, 1920x1080 
0x12787F68, 37377930764561288, 168953251, 168953265, 14, 1920x1080 
0x12787F68, 37377930769900256, 168953789, 168953799, 10, 1920x1080 
0x12787F68, 37377930775240848, 168954329, 168954339, 10, 1920x1080 
0x12787F68, 37377930780582248, 168954877, 168954887, 10, 1920x1080 
0x12787F68, 37377930785923576, 168955383, 168955393, 10, 1920x1080 
0x12787F68, 37377930791263224, 168955917, 168955928, 11, 1920x1080 
0x12787F68, 37377930796610872, 168956465, 168956474, 9, 1920x1080 
0x12787F68, 37377930801951128, 168957009, 168957019, 10, 1920x1080 
0x12787F68, 37377930807291104, 168957553, 168957563, 10, 1920x1080 
0x12787F68, 37377930812635208, 168958095, 168958105, 10, 1920x1080 
0x12787F68, 37377930817972112, 168958621, 168958632, 11, 1920x1080 
0x12787F68, 37377930823314176, 168959152, 168959163, 11, 1920x1080 
0x12787F68, 37377930828654720, 168959699, 168959708, 9, 1920x1080 
0x12787F68, 37377930833995280, 168960206, 168960217, 11, 1920x1080 
0x12787F68, 37377930839332456, 168960756, 168960765, 9, 1920x1080 
0x12787F68, 37377930844670264, 168961289, 168961299, 10, 1920x1080 
0x12787F68, 37377930850008768, 168961846, 168961856, 10, 1920x1080 
0x12787F68, 37377930855345424, 168962346, 168962354, 8, 1920x1080 
0x12787F68, 37377930860681832, 168962891, 168962900, 9, 1920x1080 
0x12787F68, 37377930866021824, 168963406, 168963415, 9, 1920x1080 
0x12787F68, 37377930871365040, 168963960, 168963970, 10, 1920x1080 
0x12787F68, 37377930876701328, 168964508, 168964517, 9, 1920x1080 
0x12787F68, 37377930882047080, 168965010, 168965020, 10, 1920x1080 
0x12787F68, 37377930887384032, 168965549, 168965558, 9, 1920x1080 
0x12787F68, 37377930892721360, 168966094, 168966103, 9, 1920x1080 
0x12787F68, 37377930898059600, 168966612, 168966621, 9, 1920x1080 
0x12787F68, 37377930903402160, 168967147, 168967159, 12, 1920x1080 
0x12787F68, 37377930908741440, 168967680, 168967693, 13, 1920x1080 
0x12787F68, 37377930914082408, 168968245, 168968255, 10, 1920x1080 
0x12787F68, 37377930919423072, 168968752, 168968761, 9, 1920x1080 
0x12787F68, 37377930924757848, 168969295, 168969304, 9, 1920x1080 
0x12787F68, 37377930930099664, 168969840, 168969849, 9, 1920x1080 
0x12787F68, 37377930935434400, 168970351, 168970359, 8, 1920x1080 
0x12787F68, 37377930940784064, 168970909, 168970919, 10, 1920x1080 
0x12787F68, 37377930946124168, 168971417, 168971426, 9, 1920x1080 
0x12787F68, 37377930951464904, 168971963, 168971972, 9, 1920x1080 
0x12787F68, 37377930956804768, 168972495, 168972506, 11, 1920x1080 
0x12787F68, 37377930962148232, 168973042, 168973051, 9, 1920x1080 
0x12787F68, 37377930967483984, 168973559, 168973569, 10, 1920x1080 
0x12787F68, 37377930972830256, 168974121, 168974133, 12, 1920x1080 
0x12787F68, 37377930978170336, 168974653, 168974663, 10, 1920x1080 
0x12787F68, 37377930983515184, 168975167, 168975177, 10, 1920x1080 
0x12787F68, 37377930988855120, 168975685, 168975696, 11, 1920x1080 
0x12787F68, 37377930994217440, 168976234, 168976244, 10, 1920x1080 
0x12787F68, 37377930999555120, 168976775, 168976785, 10, 1920x1080 
0x12787F68, 37377931004891048, 168977291, 168977301, 10, 1920x1080 
0x12787F68, 37377931010230216, 168977854, 168977864, 10, 1920x1080 
0x12787F68, 37377931015568288, 168978387, 168978400, 13, 1920x1080 
0x12787F68, 37377931020908448, 168978927, 168978937, 10, 1920x1080 
0x12787F68, 37377931026241808, 168979427, 168979437, 10, 1920x1080 
0x12787F68, 37377931031578440, 168979973, 168979985, 12, 1920x1080 
0x12787F68, 37377931036913544, 168980503, 168980515, 12, 1920x1080 
0x12787F68, 37377931042248256, 168981044, 168981056, 12, 1920x1080 
0x12787F68, 37377931047582792, 168981600, 168981610, 10, 1920x1080 
0x12787F68, 37377931052922024, 168982107, 168982117, 10, 1920x1080 
0x12787F68, 37377931058267048, 168982648, 168982677, 29, 1920x1080 
0x12787F68, 37377931063606240, 168983179, 168983191, 12, 1920x1080 
0x12787F68, 37377931068949864, 168983725, 168983736, 11, 1920x1080 
0x12787F68, 37377931074288968, 168984261, 168984273, 12, 1920x1080 
0x12787F68, 37377931079624072, 168984798, 168984808, 10, 1920x1080 
0x12787F68, 37377931084961520, 168985307, 168985322, 15, 1920x1080 
0x12787F68, 37377931090299944, 168985859, 168985869, 10, 1920x1080 
0x12787F68, 37377931095639928, 168986374, 168986384, 10, 1920x1080 
0x12787F68, 37377931100981536, 168986928, 168986938, 10, 1920x1080 
0x12787F68, 37377931106326864, 168987439, 168987451, 12, 1920x1080 
0x12787F68, 37377931111664960, 168987974, 168987984, 10, 1920x1080 
0x12787F68, 37377931117001448, 168988523, 168988534, 11, 1920x1080 
0x12787F68, 37377931122340920, 168989070, 168989080, 10, 1920x1080 
0x12787F68, 37377931127684896, 168989601, 168989612, 11, 1920x1080 
0x12787F68, 37377931133017376, 168990123, 168990133, 10, 1920x1080 
0x12787F68, 37377931138357864, 168990635, 168990648, 13, 1920x1080 
0x12787F68, 37377931143701064, 168991190, 168991200, 10, 1920x1080 
0x12787F68, 37377931149046616, 168991726, 168991736, 10, 1920x1080 
0x12787F68, 37377931154393032, 168992260, 168992269, 9, 1920x1080 
0x12787F68, 37377931159731688, 168992796, 168992806, 10, 1920x1080 
0x12787F68, 37377931165064992, 168993310, 168993319, 9, 1920x1080 
0x12787F68, 37377931170408304, 168993873, 168993883, 10, 1920x1080 
0x12787F68, 37377931175745992, 168994371, 168994381, 10, 1920x1080 
0x12787F68, 37377931181087496, 168994934, 168994944, 10, 1920x1080 
0x12787F68, 37377931186420632, 168995440, 168995450, 10, 1920x1080 
0x12787F68, 37377931191756424, 168995975, 168995987, 12, 1920x1080 
0x12787F68, 37377931197097760, 168996520, 168996531, 11, 1920x1080 
0x12787F68, 37377931202442528, 168997059, 168997068, 9, 1920x1080 
0x12787F68, 37377931207784736, 168997589, 168997599, 10, 1920x1080 
0x12787F68, 37377931213124208, 168998144, 168998154, 10, 1920x1080 
0x12787F68, 37377931218456408, 168998670, 168998679, 9, 1920x1080 
0x12787F68, 37377931223788720, 168999199, 168999209, 10, 1920x1080 
0x12787F68, 37377931229128792, 168999736, 168999746, 10, 1920x1080 
0x12787F68, 37377931234471552, 169000249, 169000271, 22, 1920x1080 
0x12787F68, 37377931239806936, 169000789, 169000880, 91, 1920x1080 
0x12787F68, 37377931245147576, 169001311, 169001322, 11, 1920x1080 
0x12787F68, 37377931250478544, 169001869, 169001879, 10, 1920x1080 
0x12787F68, 37377931255819024, 169002382, 169002390, 8, 1920x1080 
0x12787F68, 37377931261162584, 169002915, 169002928, 13, 1920x1080 
0x12787F68, 37377931266499952, 169003452, 169003470, 18, 1920x1080 
0x12787F68, 37377931271843088, 169003982, 169003994, 12, 1920x1080 
0x12787F68, 37377931277182824, 169004517, 169004526, 9, 1920x1080 
0x12787F68, 37377931282521320, 169005055, 169005067, 12, 1920x1080 
0x12787F68, 37377931287860384, 169005585, 169005594, 9, 1920x1080 
0x12787F68, 37377931293195240, 169006135, 169006155, 20, 1920x1080 
0x12787F68, 37377931298532056, 169006667, 169006681, 14, 1920x1080 
0x12787F68, 37377931303875640, 169007218, 169007228, 10, 1920x1080 
0x12787F68, 37377931309213760, 169007745, 169007754, 9, 1920x1080 
0x12787F68, 37377931314553832, 169008273, 169008281, 8, 1920x1080 
0x12787F68, 37377931319901720, 169008824, 169008835, 11, 1920x1080 
0x12787F68, 37377931325237632, 169009321, 169009356, 35, 1920x1080 
0x12787F68, 37377931330585520, 169009876, 169009887, 11, 1920x1080 
0x12787F68, 37377931335927440, 169010403, 169010413, 10, 1920x1080 
0x12787F68, 37377931341272808, 169010945, 169010956, 11, 1920x1080 
0x12787F68, 37377931346611600, 169011485, 169011494, 9, 1920x1080 
0x12787F68, 37377931351948480, 169011995, 169012012, 17, 1920x1080 
0x12787F68, 37377931357289776, 169012532, 169012551, 19, 1920x1080 
0x12787F68, 37377931362632544, 169013065, 169013080, 15, 1920x1080 
0x12787F68, 37377931367978160, 169013609, 169013622, 13, 1920x1080 
0x12787F68, 37377931373315640, 169014149, 169014158, 9, 1920x1080 
0x12787F68, 37377931378659544, 169014663, 169014676, 13, 1920x1080 
0x12787F68, 37377931384001688, 169015208, 169015216, 8, 1920x1080 
0x12787F68, 37377931389341248, 169015754, 169015764, 10, 1920x1080 
0x12787F68, 37377931394681416, 169016267, 169016276, 9, 1920x1080 
0x12787F68, 37377931400024872, 169016824, 169016840, 16, 1920x1080 
0x12787F68, 37377931405368616, 169017350, 169017381, 31, 1920x1080 
0x12787F68, 37377931410702808, 169017878, 169017888, 10, 1920x1080 
0x12787F68, 37377931416042200, 169018403, 169018413, 10, 1920x1080 
0x12787F68, 37377931421387512, 169018956, 169018966, 10, 1920x1080 
0x12787F68, 37377931426724680, 169019470, 169019480, 10, 1920x1080 
0x12787F68, 37377931432067112, 169020006, 169020015, 9, 1920x1080 
0x12787F68, 37377931437415792, 169020547, 169020556, 9, 1920x1080 
0x12787F68, 37377931442755464, 169021096, 169021106, 10, 1920x1080 
0x12787F68, 37377931448094696, 169021614, 169021623, 9, 1920x1080 
0x12787F68, 37377931453436088, 169022151, 169022162, 11, 1920x1080 
0x12787F68, 37377931458777024, 169022681, 169022691, 10, 1920x1080 
0x12787F68, 37377931464116168, 169023244, 169023254, 10, 1920x1080 
0x12787F68, 37377931469462712, 169023751, 169023761, 10, 1920x1080 
0x12787F68, 37377931474802048, 169024290, 169024300, 10, 1920x1080 
0x12787F68, 37377931480145912, 169024829, 169024838, 9, 1920x1080 
0x12787F68, 37377931485486040, 169025375, 169025385, 10, 1920x1080 
0x12787F68, 37377931490828496, 169025884, 169025893, 9, 1920x1080 
0x12787F68, 37377931496174376, 169026428, 169026439, 11, 1920x1080 
0x12787F68, 37377931501516848, 169026976, 169026989, 13, 1920x1080 
0x12787F68, 37377931506854816, 169027486, 169027497, 11, 1920x1080 
0x12787F68, 37377931512191192, 169028041, 169028050, 9, 1920x1080 
0x12787F68, 37377931517533680, 169028577, 169028586, 9, 1920x1080 
0x12787F68, 37377931522869096, 169029119, 169029127, 8, 1920x1080 
0x12787F68, 37377931528208992, 169029624, 169029634, 10, 1920x1080 
0x12787F68, 37377931533554216, 169030163, 169030171, 8, 1920x1080 
0x12787F68, 37377931538888240, 169030689, 169030698, 9, 1920x1080 
0x12787F68, 37377931544226352, 169031253, 169031263, 10, 1920x1080 
0x12787F68, 37377931549562160, 169031788, 169031798, 10, 1920x1080 
0x12787F68, 37377931554905640, 169032296, 169032304, 8, 1920x1080 
0x12787F68, 37377931560242432, 169032861, 169032871, 10, 1920x1080 
0x12787F68, 37377931565584448, 169033362, 169033373, 11, 1920x1080 
0x12787F68, 37377931570921184, 169033919, 169033929, 10, 1920x1080 
0x12787F68, 37377931576262280, 169034446, 169034456, 10, 1920x1080 
0x12787F68, 37377931581603832, 169034965, 169034973, 8, 1920x1080 
0x12787F68, 37377931586952824, 169035514, 169035523, 9, 1920x1080 
0x12787F68, 37377931592285792, 169036043, 169036053, 10, 1920x1080 
0x12787F68, 37377931597621336, 169036588, 169036596, 8, 1920x1080 
0x12787F68, 37377931602963520, 169037112, 169037122, 10, 1920x1080 
0x12787F68, 37377931608307408, 169037636, 169037650, 14, 1920x1080 
0x12787F68, 37377931613651480, 169038199, 169038209, 10, 1920x1080 
0x12787F68, 37377931618993640, 169038720, 169038731, 11, 1920x1080 
0x12787F68, 37377931624331264, 169039260, 169039271, 11, 1920x1080 
0x12787F68, 37377931629671656, 169039801, 169039811, 10, 1920x1080 
0x12787F68, 37377931635008224, 169040308, 169040318, 10, 1920x1080 
0x12787F68, 37377931640347144, 169040852, 169040863, 11, 1920x1080 
0x12787F68, 37377931645686096, 169041378, 169041388, 10, 1920x1080 
0x12787F68, 37377931651030368, 169041903, 169041913, 10, 1920x1080 
0x12787F68, 37377931656369312, 169042472, 169042484, 12, 1920x1080 
0x12787F68, 37377931661706576, 169042991, 169043000, 9, 1920x1080 
0x12787F68, 37377931667044592, 169043522, 169043533, 11, 1920x1080 
0x12787F68, 37377931672387504, 169044061, 169044071, 10, 1920x1080 
0x12787F68, 37377931677726272, 169044604, 169044613, 9, 1920x1080 
0x12787F68, 37377931683066464, 169045117, 169045164, 47, 1920x1080 
0x12787F68, 37377931688404408, 169045662, 169045677, 15, 1920x1080 
0x12787F68, 37377931693746408, 169046179, 169046188, 9, 1920x1080 
0x12787F68, 37377931699088312, 169046741, 169046751, 10, 1920x1080 
0x12787F68, 37377931704434480, 169047247, 169047257, 10, 1920x1080 
0x12787F68, 37377931709768408, 169047788, 169047798, 10, 1920x1080 
0x12787F68, 37377931715108288, 169048321, 169048344, 23, 1920x1080 
0x12787F68, 37377931720446424, 169048846, 169048857, 11, 1920x1080 
0x12787F68, 37377931725788640, 169049390, 169049400, 10, 1920x1080 
0x12787F68, 37377931731123496, 169049929, 169049939, 10, 1920x1080 
0x12787F68, 37377931736466000, 169050446, 169050456, 10, 1920x1080 
0x12787F68, 37377931741798152, 169050984, 169050994, 10, 1920x1080 
0x12787F68, 37377931747146224, 169051516, 169051535, 19, 1920x1080 
0x12787F68, 37377931752488184, 169052052, 169052063, 11, 1920x1080 
0x12787F68, 37377931757831008, 169052585, 169052597, 12, 1920x1080 
0x12787F68, 37377931763162256, 169053133, 169053143, 10, 1920x1080 
0x12787F68, 37377931768498648, 169053682, 169053692, 10, 1920x1080 
0x12787F68, 37377931773843776, 169054198, 169054208, 10, 1920x1080 
0x12787F68, 37377931779183600, 169054750, 169054760, 10, 1920x1080 
0x12787F68, 37377931784525776, 169055259, 169055269, 10, 1920x1080 
0x12787F68, 37377931789858400, 169055813, 169055822, 9, 1920x1080 
0x12787F68, 37377931795201848, 169056322, 169056335, 13, 1920x1080 
0x12787F68, 37377931800540744, 169056886, 169056896, 10, 1920x1080 
0x12787F68, 37377931805881776, 169057396, 169057405, 9, 1920x1080 
0x12787F68, 37377931811225264, 169057948, 169057957, 9, 1920x1080 
0x12787F68, 37377931816558552, 169058455, 169058466, 11, 1920x1080 
0x12787F68, 37377931821902480, 169059000, 169059042, 42, 1920x1080 
0x12787F68, 37377931827250416, 169059546, 169059557, 11, 1920x1080 
0x12787F68, 37377931832597080, 169060078, 169060093, 15, 1920x1080 
0x12787F68, 37377931837937840, 169060596, 169060612, 16, 1920x1080 
0x12787F68, 37377931843276864, 169061134, 169061144, 10, 1920x1080 
0x12787F68, 37377931848612320, 169061693, 169061703, 10, 1920x1080 
0x12787F68, 37377931853953536, 169062216, 169062228, 12, 1920x1080 
0x12787F68, 37377931859293712, 169062727, 169062737, 10, 1920x1080 
0x12787F68, 37377931864637544, 169063276, 169063291, 15, 1920x1080 
0x12787F68, 37377931869976224, 169063795, 169063807, 12, 1920x1080 
0x12787F68, 37377931875322000, 169064341, 169064363, 22, 1920x1080 
0x12787F68, 37377931880667744, 169064907, 169064918, 11, 1920x1080 
0x12787F68, 37377931886005504, 169065401, 169065410, 9, 1920x1080 
0x12787F68, 37377931891344040, 169065939, 169065950, 11, 1920x1080 
0x12787F68, 37377931896683648, 169066470, 169066479, 9, 1920x1080 
0x12787F68, 37377931902024472, 169066994, 169067004, 10, 1920x1080 
0x12787F68, 37377931907368248, 169067530, 169067539, 9, 1920x1080 
0x12787F68, 37377931912716312, 169068117, 169068132, 15, 1920x1080 
0x12787F68, 37377931918050864, 169068605, 169068612, 7, 1920x1080 
0x12787F68, 37377931923391816, 169069156, 169069166, 10, 1920x1080 
0x12787F68, 37377931928725912, 169069692, 169069702, 10, 1920x1080 
0x12787F68, 37377931934068600, 169070203, 169070213, 10, 1920x1080 
0x12787F68, 37377931939405072, 169070759, 169070769, 10, 1920x1080 
0x12787F68, 37377931944749152, 169071299, 169071311, 12, 1920x1080 
0x12787F68, 37377931950089352, 169071843, 169071852, 9, 1920x1080 
0x12787F68, 37377931955431920, 169072356, 169072366, 10, 1920x1080 
0x12787F68, 37377931960773264, 169072920, 169072929, 9, 1920x1080 
0x12787F68, 37377931966109840, 169073422, 169073432, 10, 1920x1080 
0x12787F68, 37377931971449568, 169073981, 169073991, 10, 1920x1080 
0x12787F68, 37377931976796328, 169074510, 169074520, 10, 1920x1080 
0x12787F68, 37377931982138656, 169075041, 169075050, 9, 1920x1080 
0x12787F68, 37377931987478912, 169075579, 169075589, 10, 1920x1080 
0x12787F68, 37377931992814464, 169076107, 169076118, 11, 1920x1080 
0x12787F68, 37377931998159464, 169076639, 169076686, 47, 1920x1080 
0x12787F68, 37377932003507488, 169077175, 169077185, 10, 1920x1080 
0x12787F68, 37377932008842784, 169077711, 169077721, 10, 1920x1080 
0x12787F68, 37377932014179216, 169078232, 169078242, 10, 1920x1080 
0x12787F68, 37377932019514096, 169078791, 169078801, 10, 1920x1080 
0x12787F68, 37377932024852112, 169079293, 169079304, 11, 1920x1080 
0x12787F68, 37377932030191728, 169079857, 169079867, 10, 1920x1080 
0x12787F68, 37377932035529368, 169080359, 169080373, 14, 1920x1080 
0x12787F68, 37377932040869448, 169080895, 169080906, 11, 1920x1080 
0x12787F68, 37377932046206624, 169081452, 169081462, 10, 1920x1080 
0x12787F68, 37377932051539528, 169081964, 169081974, 10, 1920x1080 
0x12787F68, 37377932056876976, 169082490, 169082500, 10, 1920x1080 
0x12787F68, 37377932062221552, 169083027, 169083042, 15, 1920x1080 
0x12787F68, 37377932067566784, 169083592, 169083602, 10, 1920x1080 
0x12787F68, 37377932072904520, 169084109, 169084118, 9, 1920x1080 
0x12787F68, 37377932078244528, 169084629, 169084641, 12, 1920x1080 
0x12787F68, 37377932083584456, 169085162, 169085171, 9, 1920x1080 
0x12787F68, 37377932088928080, 169085717, 169085726, 9, 1920x1080 
0x12787F68, 37377932094271752, 169086229, 169086241, 12, 1920x1080 
0x12787F68, 37377932099615584, 169086760, 169086769, 9, 1920x1080 
0x12787F68, 37377932104965128, 169087301, 169087310, 9, 1920x1080 
0x12787F68, 37377932110307752, 169087856, 169087866, 10, 1920x1080 
0x12787F68, 37377932115655664, 169088385, 169088395, 10, 1920x1080 
0x12787F68, 37377932120988432, 169088904, 169088913, 9, 1920x1080 
0x12787F68, 37377932126335056, 169089432, 169089443, 11, 1920x1080 
0x12787F68, 37377932131677040, 169089998, 169090008, 10, 1920x1080 
0x12787F68, 37377932137008728, 169090541, 169090558, 17, 1920x1080 
0x12787F68, 37377932142348816, 169091064, 169091074, 10, 1920x1080 
0x12787F68, 37377932147686824, 169091583, 169091592, 9, 1920x1080 
0x12787F68, 37377932153024544, 169092140, 169092150, 10, 1920x1080 
0x12787F68, 37377932158364472, 169092638, 169092648, 10, 1920x1080 
0x12787F68, 37377932163701376, 169093198, 169093208, 10, 1920x1080 
0x12787F68, 37377932169045888, 169093715, 169093726, 11, 1920x1080 
0x12787F68, 37377932174391008, 169094264, 169094274, 10, 1920x1080 
0x12787F68, 37377932179738160, 169094805, 169094815, 10, 1920x1080 
0x12787F68, 37377932185077344, 169095303, 169095315, 12, 1920x1080 
0x12787F68, 37377932190418312, 169095842, 169095851, 9, 1920x1080 
0x12787F68, 37377932195756232, 169096384, 169096436, 52, 1920x1080 
0x12787F68, 37377932201095576, 169096927, 169096947, 20, 1920x1080 
0x12787F68, 37377932206437176, 169097446, 169097456, 10, 1920x1080 
0x12787F68, 37377932211771784, 169097998, 169098007, 9, 1920x1080 
0x12787F68, 37377932217115784, 169098527, 169098537, 10, 1920x1080 
0x12787F68, 37377932222458992, 169099042, 169099052, 10, 1920x1080 
0x12787F68, 37377932227796696, 169099577, 169099590, 13, 1920x1080 
0x12787F68, 37377932233131928, 169100124, 169100134, 10, 1920x1080 
0x12787F68, 37377932238472216, 169100653, 169100663, 10, 1920x1080 
0x12787F68, 37377932243804680, 169101189, 169101199, 10, 1920x1080 
0x12787F68, 37377932249148704, 169101714, 169101727, 13, 1920x1080 
0x12787F68, 37377932254488560, 169102254, 169102265, 11, 1920x1080 
0x12787F68, 37377932259825296, 169102787, 169102801, 14, 1920x1080 
0x12787F68, 37377932265156744, 169103317, 169103332, 15, 1920x1080 
0x12787F68, 37377932270496488, 169103877, 169103886, 9, 1920x1080 
0x12787F68, 37377932275830040, 169104403, 169104412, 9, 1920x1080 
0x12787F68, 37377932281173128, 169104950, 169104959, 9, 1920x1080 
0x12787F68, 37377932286509624, 169105456, 169105466, 10, 1920x1080 
0x12787F68, 37377932291851264, 169106009, 169106031, 22, 1920x1080 
0x12787F68, 37377932297195064, 169106517, 169106530, 13, 1920x1080 
0x12787F68, 37377932302535048, 169107068, 169107078, 10, 1920x1080 
0x12787F68, 37377932307877104, 169107584, 169107593, 9, 1920x1080 
0x12787F68, 37377932313222096, 169108146, 169108156, 10, 1920x1080 
0x12787F68, 37377932318559000, 169108663, 169108673, 10, 1920x1080 
0x12787F68, 37377932323902560, 169109207, 169109218, 11, 1920x1080 
0x12787F68, 37377932329239536, 169109758, 169109768, 10, 1920x1080 
0x12787F68, 37377932334587648, 169110260, 169110269, 9, 1920x1080 
